관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44270-00096,공원:810(덕마리지구 1),근린공원,,충청남도 당진시 정미면 덕마리 305-2,36.85269014,126.600463,2314,,,,,,2000-08-07,충청남도 당진시청,041-350-4212,2022-03-30
44270-00097,공원:811(덕마리지구 2),근린공원,,충청남도 당진시 정미면 덕마리 305-2,36.85269014,126.600463,2032,,,,,,2000-08-07,충청남도 당진시청,041-350-4212,2022-03-30
44270-00098,공원:812(덕마리지구 13),어린이공원,,충청남도 당진시 정미면 덕마리343-9,36.848864,126.598645,2161,,,,,,2013-04-22,충청남도 당진시청,041-350-4212,2022-03-30
44270-00099,공원:813(바다공원),근린공원,,충청남도 당진시 신평면 운정리 214-5,36.891829,126.822607,24496,,,,,,1983-10-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00100,공원:814(매산지구:행담2공원),소공원,,충청남도 당진시 신평면 매산리 516-40,36.940926,126.8095297,1484,,,,,,2011-12-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00101,공원:815(남산지구 소공원),소공원,,충청남도 당진시 신평면 남산리 3,36.876972,126.779649,1216,,,,,,2016-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00102,공원:816(남산지구 어린이공원),어린이공원,,충청남도 당진시 신평면 남산리 산86-7,36.87328796,126.780432,1752,,,,,,2016-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00103,공원:817(남산지구 어린이공원),어린이공원,,충청남도 당진시 신평면 신흥리 446-87,36.87772468,126.784268,1501,,,,,,2016-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00104,공원:818(용두리지구),근린공원,,충청남도 당진시 고대면 용두리 산20-1,36.92597838,126.599685,15367,,,,,,2016-10-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00105,공원:819(용두리지구),어린이공원,,충청남도 당진시 고대면 용두리 668-3,36.925591,126.597317,1529,,,,,,2016-10-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00106,공원:820(용두리지구),어린이공원,,충청남도 당진시 고대면 용두리 586-1,36.928862,126.601746,1541,,,,,,2016-10-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00107,공원:821(용두리지구),소공원,,충청남도 당진시 고대면 용두리 산13-6,36.926969,126.603778,773,,,,,,2016-10-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00108,공원:822(용두리지구),소공원,,충청남도 당진시 고대면 용두리 506,36.925068,126.605035,998,,,,,,2016-10-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00109,공원:823(신리성지 7),역사공원,,충청남도 당진시 합덕읍 신리 70-8,36.762616,126.771104,36061,,,,,,2010-03-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00110,공원:824(솔뫼성지),역사공원,,충청남도 당진시 우강면 송산리 147,36.819068,126.784592,84096,,,,,,2017-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00111,공원:825(통정리지구 1),근린공원,,충청남도 당진시 석문면 통정리 325-4,36.977702,126.593941,18267,,,,,,2018-12-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00112,공원:826(통정리지구),어린이공원,,충청남도 당진시 석문면 통정리 산107-2,36.984468,126.588329,1560,,,,,,2018-12-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00113,공원:827(통정리지구),어린이공원,,충청남도 당진시 석문면 통정리 401-2,36.98317988,126.591022,1511,,,,,,2018-12-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00114,공원:828(통정리지구),어린이공원,,충청남도 당진시 석문면 통정리 산172-8,36.9806388,126.5929853,7427,,,,,,2018-12-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00115,공원:829(통정리지구),소공원,,충청남도 당진시 석문면 통정리 1160,36.982446,126.587091,1514,,,,,,2018-12-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00116,공원:830(통정리지구),소공원,,충청남도 당진시 석문면 통정리 338-17,36.9766263,126.591625,893,,,,,,2018-12-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00117,공원:831(창의사 역사공원),역사공원,,충청남도 당진시 대호지면 조금리 산43-1,36.903561,126.512878,28049,,,,,,2019-07-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00118,공원:당진1철강 산업단지:공1,소공원,,충청남도 당진시 송악읍 고대리 167-120,36.983085,126.739148,1936,,,,,,2012-02-28,충청남도 당진시청,041-350-4212,2022-03-30
44270-00119,공원:석문국가산업단지:1(도량개들어린이공원),어린이공원,,충청남도 당진시 석문면 통정리 1838,36.976855,126.589531,5070,,,,,,2008-06-19,충청남도 당진시청,041-350-4212,2022-03-30
44270-00120,공원:석문국가산업단지:1(통정공원),근린공원,,충청남도 당진시 석문면 통정리 1347,36.99731253,126.591159,137479,,,,,,2008-06-19,충청남도 당진시청,041-350-4212,2022-03-30
44270-00121,공원:석문국가산업단지:2(석문공원),근린공원,,충청남도 당진시 석문면 통정리 1505,37.00197892,126.5942953,118019,,,,,,2010-03-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00122,공원:석문국가산업단지:3(달맞이공원),근린공원,,충청남도 당진시 석문면 장고항리 1208,37.020935,126.580791,9369,,,,,,2008-06-19,충청남도 당진시청,041-350-4212,2022-03-30
44270-00123,공원:석문국가산업단지:4(해맞이공원),근린공원,,충청남도 당진시 석문면 장고항리 1430,37.023453,126.579568,30866,,,,,,2010-03-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00124,공원:석문국가산업단지:5(솔숲공원),근린공원,,충청남도 당진시 석문면 삼봉리 2240,37.011299,126.574763,42548,,,,,,2008-06-19,충청남도 당진시청,041-350-4212,2022-03-30
44270-00125,공원:석문국가산업단지:6(삼봉공원),근린공원,,충청남도 당진시 석문면 삼봉리 2151,37.011157,126.561294,33399,,,,,,2010-03-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00126,공원:석문국가산업단지:7(진골공원),근린공원,,충청남도 당진시 고대면 성산리 1630,36.976605,126.5813581,122266,,,,,,2008-06-19,충청남도 당진시청,041-350-4212,2022-03-30
44270-00127,공원:석문국가산업단지:8(옛토성공원),근린공원,,충청남도 당진시 석문면 통정리 2029,36.973918,126.590689,102433,,,,,,2008-06-19,충청남도 당진시청,041-350-4212,2022-03-30
44270-00128,공원:송산2 일반산업단지:1(공원),근린공원,,충청남도 당진시 송산면 동곡리 산73-1,36.9703534,126.7001301,40856,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00129,공원:송산2 일반산업단지:1(미래공원),어린이공원,,충청남도 당진시 송산면 유곡리 산1-2,36.965951,126.687917,1663,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00130,공원:송산2 일반산업단지:1(파란공원),문화공원,,충청남도 당진시 송산면 동곡리 165-39,36.974148,126.7022105,7781,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00131,공원:송산2 일반산업단지:10,소공원,,충청남도 당진시 송산면 유곡리 410-41,36.958969,126.692285,731,,,,,,2016-01-06,충청남도 당진시청,041-350-4212,2022-03-30
44270-00132,공원:송산2 일반산업단지:11,소공원,,충청남도 당진시 송산면 유곡리 1444,36.959509,126.693025,421,,,,,,2016-01-06,충청남도 당진시청,041-350-4212,2022-03-30
44270-00133,공원:송산2 일반산업단지:12,소공원,,충청남도 당진시 송산면 유곡리 232-17,36.958761,126.694586,1484,,,,,,2018-05-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00134,공원:송산2 일반산업단지:2(꿈공원),어린이공원,,충청남도 당진시 송산면 유곡리 산7-1,36.96661675,126.693408,1971,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00135,공원:송산2 일반산업단지:2(파도공원),근린공원,,충청남도 당진시 송산면 가곡리 산54-8,36.968747,126.691564,176395,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00136,공원:송산2 일반산업단지:3(나리공원),어린이공원,,충청남도 당진시 송산면 유곡리 194-1,36.963797,126.693861,1523,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00137,공원:송산2 일반산업단지:3(자연공원),소공원,,충청남도 당진시 송산면 유곡리 산5-7,36.96687327,126.690844,293,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00138,공원:송산2 일반산업단지:4(꾀꼬리공원),소공원,,충청남도 당진시 송산면 유곡리 536,36.965739,126.690925,501,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00139,공원:송산2 일반산업단지:4(두레공원),어린이공원,,충청남도 당진시 송산면 유곡리 495-1,36.961748,126.691897,1533,,,,,,2011-01-07,충청남도 당진시청,041-350-4212,2022-03-30
44270-00140,공원:송산2 일반산업단지:4(호수공원),근린공원,,충청남도 당진시 송산면 가곡리 46-51,36.99071711,126.682546,23487,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00141,공원:송산2 일반산업단지:5(나라공원),어린이공원,,충청남도 당진시 송산면 유곡리 216-2,36.961753,126.693813,1705,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00142,공원:송산2 일반산업단지:5(명랑공원),소공원,,충청남도 당진시 송산면 유곡리 530-2,36.964912,126.690928,800,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00143,공원:송산2 일반산업단지:6(희망공원),소공원,,충청남도 당진시 송산면 유곡리 489,36.962044,126.690967,1815,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00144,공원:송산2 일반산업단지:7(누리공원),소공원,,충청남도 당진시 송산면 유곡리 485-7,36.959267,126.690936,2613,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00145,공원:송산2 일반산업단지:8(두어기공원),소공원,,충청남도 당진시 송산면 유곡리 385,36.958219,126.689663,1464,,,,,,2009-09-02,충청남도 당진시청,041-350-4212,2022-03-30
44270-00146,공원:송산2 일반산업단지:9,소공원,,충청남도 당진시 송산면 유곡리 410-34,36.958308,126.6935418,3538,,,,,,2016-01-06,충청남도 당진시청,041-350-4212,2022-03-30
44270-00147,공원:아산국가산단(고대:7)(고대공원),근린공원,,충청남도 당진시 송악읍 한진리 404,36.973107,126.758749,90727,,,,,,1998-02-16,충청남도 당진시청,041-350-4212,2022-03-30
44270-00148,공원:아산국가산단(고대:9)(해안공원),근린공원,,충청남도 당진시 송악읍 한진리 403-4,36.976062,126.7775934,11344,,,,,,2005-10-07,충청남도 당진시청,041-350-4212,2022-03-30
44270-00149,공원:아산국가산단(부곡:1)(제1호어린이공원),어린이공원,,충청남도 당진시 송악읍 복운리 1631-1,36.942754,126.780674,3848,,,,,,1998-02-16,충청남도 당진시청,041-350-4212,2022-03-30
44270-00150,공원:아산국가산단(부곡:6)(상록수공원),근린공원,,충청남도 당진시 송악읍 부곡리 566,36.960728,126.780519,77766,,,,,,1998-02-16,충청남도 당진시청,041-350-4212,2022-03-30
44270-00151,공원:아산국가산단(부곡:8)(한진공원),근린공원,,충청남도 당진시 송악읍 복운리 1656,36.94328671,126.7846042,19890,,,,,,1998-02-16,충청남도 당진시청,041-350-4212,2022-03-30
44270-00152,공원:합덕인더스파크일반산업단지:1(공원),소공원,,충청남도 당진시 합덕읍 석우리 산165-1,36.472826,126.444476,7654,,,,,,2011-09-22,충청남도 당진시청,041-350-4212,2022-03-30
44270-00153,공원:합덕인더스파크일반산업단지:2(공원),소공원,,충청남도 당진시 합덕읍 석우리 산165-1,36.471417,126.445266,3825,,,,,,2011-09-22,충청남도 당진시청,041-350-4212,2022-03-30
44270-00154,공원:합덕일반산업단지:1(공원),근린공원,,충청남도 당진시 합덕읍 석우리 1134,36.816622,126.741665,34549,,,,,,2008-04-03,충청남도 당진시청,041-350-4212,2022-03-30
44270-00155,공원:합덕일반산업단지:2(공원),소공원,,충청남도 당진시 합덕읍 소소리 661,36.818378,126.746662,3941,,,,,,2008-04-03,충청남도 당진시청,041-350-4212,2022-03-30
44270-00156,공원:합덕일반산업단지:3(공원),소공원,,충청남도 당진시 합덕읍 소소리 662,36.817245,126.7462412,2754,,,,,,2008-04-03,충청남도 당진시청,041-350-4212,2022-03-30
44270-00157,공원:합덕일반산업단지:4(공원),체육공원,,충청남도 당진시 합덕읍 소소리 680,36.816719,126.749597,9573,,,,,,2008-04-03,충청남도 당진시청,041-350-4212,2022-03-30
44270-00158,공원:합덕일반산업단지:5(공원),체육공원,,충청남도 당진시 합덕읍 소소리 681,36.815573,126.749813,5831,,,,,,2008-04-03,충청남도 당진시청,041-350-4212,2022-03-30
44270-00159,공원:현대제철산업단지:1(송산제1공원),근린공원,,충청남도 당진시 송산면 가곡리 536,36.997491,126.684431,122058,,,,,,2006-10-25,충청남도 당진시청,041-350-4212,2022-03-30
44210-00070,대산-소공원36,소공원,,충청남도 대산읍 대죽리 640-16,37.005712,126.244011,4345,,,,,,2014-07-22,충청남도 서산시청,041-660-2426,2022-03-30
44210-00073,대산-소공원41,소공원,,충청남도 대산읍 대죽리 640-16,37.005732,126.244121,2099,,,,,,2014-07-22,충청남도 서산시청,041-660-2426,2022-03-30
44180-00023,궁촌공원,어린이공원,,충청남도 보령시 궁촌동 352-2,36.34351622,126.5917305,1501,,조합놀이대,파파고라+의자+화장실,,,2001-12-08,충청남도 보령시청,041-930-4086,2022-03-30
44180-00049,햇살공원,어린이공원,,충청남도 보령시 궁촌동 366,36.342612,126.598651,2640,농구장+운동시설(5종),미끄럼틀,정자+의자,,,2004-02-20,충청남도 보령시청,041-930-4086,2022-03-30
44180-00067,궁촌동 역사공원,역사공원,,충청남도 보령시 궁촌동 79-1,36.34079934,126.5984529,13688,운동시설(4종),,주차장+화장실+의자+정자,,충혼탑,2016-05-30,충청남도 보령시청,041-930-4086,2022-03-30
44180-00025,남포공원,어린이공원,,충청남도 보령시 남포면 옥서리 329-1,36.30442654,126.604119,4523,,,,,,2008-10-10,충청남도 보령시청,041-930-4086,2022-03-30
44180-00028,봉산어린이공원,어린이공원,,충청남도 보령시 대천동 134-7,36.3538231,126.597425,2416,운동시설(10종),조합놀이대+흔들놀이기구+시소,정자+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00052,대천동 제2소공원,소공원,,충청남도 보령시 대천동 143-16,36.354377,126.595834,184,운동시설(1종),,파고라+의자,,,2010-02-01,충청남도 보령시청,041-930-4086,2022-03-30
44180-00051,대천동 제1소공원,소공원,,충청남도 보령시 대천동 144-1,36.35430647,126.595331,172,운동시설(2종),,파고라+의자,,,2010-02-01,충청남도 보령시청,041-930-4086,2022-03-30
44180-00021,구시중앙공원,어린이공원,,충청남도 보령시 대천동 318-38,36.348067,126.591862,2184,운동시설(7종),조합놀이대,정자+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00009,대천공원,근린공원,,충청남도 보령시 대천동 387-19,36.35568616,126.585241,31858,,,,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00020,관촌공원,어린이공원,,충청남도 보령시 대천동 395-11,36.353969,126.589045,1542,운동시설(5종),미끄럼틀+그네+시소,정자+파고라+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00054,대천동 제4소공원,소공원,,충청남도 보령시 대천동 459-35,36.355397,126.592134,254,운동시설(5종),,정자,,,2010-02-01,충청남도 보령시청,041-930-4086,2022-03-30
44180-00053,대천동 제3소공원,소공원,,충청남도 보령시 대천동 460-51,36.355764,126.590883,148,운동시설(2종),,,,,2010-02-01,충청남도 보령시청,041-930-4086,2022-03-30
44180-00034,소미공원,어린이공원,,충청남도 보령시 대천동 493-1,36.358613,126.583721,1703,,,,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00055,대천동 제5소공원,소공원,,충청남도 보령시 대천동 605-35,36.356075,126.582726,86,,,의자,,,2010-02-01,충청남도 보령시청,041-930-4086,2022-03-30
44180-00036,신설중앙공원,어린이공원,,충청남도 보령시 동대동 1100,36.352061,126.605394,2591,농구장+운동시설(5종),조합놀이대+흔들놀이기구+시소,파파고라+의자+화장실,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00035,신설공원,어린이공원,,충청남도 보령시 동대동 1207,36.350072,126.6034995,2340,게이트볼장,,파고라+의자+화장실,,,1993-04-07,충청남도 보령시청,041-930-4086,2022-03-30
44180-00050,희망공원,어린이공원,,충청남도 보령시 동대동 1341,36.346697,126.600128,1585,운동시설(5종),조합놀이대+그네,파고라+의자+화장실,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00029,샘터공원,어린이공원,,충청남도 보령시 동대동 1368,36.35091872,126.6080046,2200,베드민턴장+운동시설(3종),조합놀이대+그네,파고라+의자+그네+화장실,,,1993-04-07,충청남도 보령시청,041-930-4086,2022-03-30
44180-00039,오랏공원,어린이공원,,충청남도 보령시 동대동 1607,36.348581,126.608418,3401,농구장+운동시설(7종),조합놀이대+흔들놀이기구,정자+파고라+의자+화장실,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00030,샛별공원,어린이공원,,충청남도 보령시 동대동 1757,36.34756191,126.604487,2338,운동시설(4종),조합놀이대,파고라+의자+화장실,,,1993-04-07,충청남도 보령시청,041-930-4086,2022-03-30
44180-00010,동대2공원,근린공원,,충청남도 보령시 동대동 319-34,36.351672,126.613315,9921,농구장,,정자,,,1995-08-08,충청남도 보령시청,041-930-4086,2022-03-30
44180-00048,한성필공원,어린이공원,,충청남도 보령시 동대동 1971,36.35119229,126.6160855,2367,,조합놀이대+시소+그네,정자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00011,동대공원,근린공원,,충청남도 보령시 동대동 1968,36.34736502,126.6113682,12157,풋살장,바닥분수+조합놀이대+흔들놀이기구,파고라+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00062,신설동 소공원(1),소공원,,충청남도 보령시 동대동 658-2,36.35420395,126.6063704,523,운동시설(4종),,파고라+의자,,,2009-05-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00064,신설동 소공원(3),소공원,,충청남도 보령시 동대동 730,36.353337,126.605368,446,,,파고라+의자,,,2009-05-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00065,신설동 소공원(4),소공원,,충청남도 보령시 동대동 737-1,36.35203768,126.6041206,530,운동시설(2종),,파고라+의자,,,2009-05-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00038,여울공원,어린이공원,,충청남도 보령시 동대동 928,36.34361957,126.604914,2100,게이트볼장+운동시설(5종),조합놀이대+그네+시소+흔들놀이기구,정자+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00063,신설동 소공원(2),소공원,,충청남도 보령시 동대동 983-164,36.35395166,126.6044802,395,,,파고라+의자,,,2009-05-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00041,원평공원,어린이공원,,충청남도 보령시 동대동 1974,36.3501656,126.6142727,1500,운동시설(3종),조합놀이대+흔들놀이기구,파고라+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00044,코아루공원,어린이공원,,충청남도 보령시 명천동 1011,36.339404,126.6093911,3593,운동시설(16종),조합놀이대+회전놀이기구+그네+시소,정자+파고라,,,2005-11-10,충청남도 보령시청,041-930-4086,2022-03-30
44180-00014,생활권공원 43호,근린공원,,충청남도 보령시 명천동 1395 일원,36.336563,126.609344,15161,,,,,,2012-10-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00013,생활권공원 42호,근린공원,,충청남도 보령시 명천동 1382 일원,36.338122,126.606832,20983,,,,,,2012-10-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00037,알라딘공원,어린이공원,,충청남도 보령시 명천동 389-1,36.342635,126.606634,3630,농구장+운동시설(7종),조합놀이대+흔들놀이기구+시소,정자+파고라+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00017,갈매기공원,어린이공원,,충청남도 보령시 명천동 414,36.341358,126.603616,3434,,,,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00032,생활권공원 45호,어린이공원,,충청남도 보령시 명천동 1399,36.338889,126.603586,4259,,,,,,2012-10-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00015,옥마공원,근린공원,,충청남도 보령시 명천동 5-9,36.33271982,126.6239599,50764,풋살장,,주자창+화장실,,,2006-10-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00031,생활권공원 46호,어린이공원,,충청남도 보령시 명천동 1387,36.337063,126.604265,5150,,,,,,2015-06-10,충청남도 보령시청,041-930-4086,2022-03-30
44180-00058,생활권공원 48호,소공원,,충청남도 보령시 명천동 1419,36.3332938,126.6165308,5727,,,,,,2015-06-10,충청남도 보령시청,041-930-4086,2022-03-30
44180-00059,생활권공원 47호,소공원,,충청남도 보령시 명천동 1418,36.335128,126.607691,2661,,,,,,2015-06-10,충청남도 보령시청,041-930-4086,2022-03-30
44180-00057,보령신흑지구내소공원(2),소공원,,충청남도 보령시 신흑동 766-30,36.321269,126.5147702,291,,,의자,,,2008-05-20,충청남도 보령시청,041-930-4086,2022-03-30
44180-00056,보령신흑지구내소공원(1),소공원,,충청남도 보령시 신흑동 766-97,36.31968757,126.516203,417,,,의자,,,2008-05-20,충청남도 보령시청,041-930-4086,2022-03-30
44180-00005,근린공원(영보일반산업단지),근린공원,,충청남도 보령시 오천면 영보리 455-3(임) 일원,36.420441,126.493712,56940,,,,,,2009-06-24,충청남도 보령시청,041-930-4086,2022-03-30
44180-00006,근린공원1(웅천일반산업단지),근린공원,,충청남도 보령시 웅천읍 구룡리 산177-2,36.24343398,126.5712032,9938,,,,,,2011-07-15,충청남도 보령시청,041-930-4086,2022-03-30
44180-00061,소공원2(보령웅천일반산업단지),소공원,,충청남도 보령시 웅천읍 구룡리 142-20일원,36.242166,126.576441,922,,,,,,2011-07-15,충청남도 보령시청,041-930-4086,2022-03-30
44180-00060,소공원1(보령웅천일반산업단지),소공원,,충청남도 보령시 웅천읍 구룡리 378-6일원,36.239481,126.577929,897,,,,,,2011-07-15,충청남도 보령시청,041-930-4086,2022-03-30
44180-00027,방축공원,어린이공원,,충청남도 보령시 웅천읍 대창리 375-14,36.230657,126.6052964,1950,운동시설(9종),조합놀이대+시소,정자,,,1987-10-02,충청남도 보령시청,041-930-4086,2022-03-30
44180-00066,역전공원,소공원,,충청남도 보령시 웅천읍 대창리 467-5 일원,36.2347253,126.6017678,6466,,,,,,2016-06-10,충청남도 보령시청,041-930-4086,2022-03-30
44180-00016,화락산공원,근린공원,,충청남도 보령시 웅천읍 대천리 산15,36.237686,126.587255,29857,,조합놀이대+흔들놀이기구,,전시관+공연장,,1977-03-17,충청남도 보령시청,041-930-4086,2022-03-30
44180-00003,공원1(관창공단),근린공원,,충청남도 보령시 주교면 관창리 1239,36.37460135,126.5709115,72008,,,,,,2004-01-05,충청남도 보령시청,041-930-4086,2022-03-30
44180-00002,공원(관창공단),근린공원,,충청남도 보령시 주포면 관산리 291-1,36.40445644,126.577325,17165,,,,,,2004-01-05,충청남도 보령시청,041-930-4086,2022-03-30
44180-00019,공원(관창공단),어린이공원,,충청남도 보령시 주포면 관산리 산6-30,36.406378,126.582671,1220,,,,,,2016-01-11,충청남도 보령시청,041-930-4086,2022-03-30
44180-00018,공원(관창공단),어린이공원,,충청남도 보령시 주포면 봉당리 산18-1,36.408313,126.581363,795,,,,,,2016-01-11,충청남도 보령시청,041-930-4086,2022-03-30
44180-00042,죽정공원,어린이공원,,충청남도 보령시 죽정동 675-10,36.361024,126.602486,1570,농구장+운동시설(10종),조합놀이대,정자+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44180-00040,용못공원,어린이공원,,충청남도 보령시 죽정동 693-13,36.357495,126.602748,1603,,,,,,1995-08-08,충청남도 보령시청,041-930-4086,2022-03-30
44180-00033,성지공원,어린이공원,,충청남도 보령시 죽정동 775-2,36.36130532,126.6021239,1027,,조합놀이대+그네+시소+흔들놀이기구,정자+의자,,,1986-12-03,충청남도 보령시청,041-930-4086,2022-03-30
44210-00063,비도시-어린이공원14(미조성),어린이공원,,충청남도 부석면 취평리 353-3,36.7166679,126.3948811,1670,,,,,,2009-01-12,충청남도 서산시청,041-660-2426,2022-03-30
44760-00004,수북공원,근린공원,,충청남도 부여군 규암면 규암리 147-2,36.275553,126.890243,5900,집행,,수북정,,,1977-02-17,충청남도 부여군청,041-830-2412,2022-03-30
44760-00013,서동공원,역사공원,,충청남도 부여군 부여읍 동남리 117,36.271459,126.913691,476988,일부집행,,궁남지+산책로,,,2010-11-01,충청남도 부여군청,041-830-2412,2022-03-30
44760-00003,백제탑공원,근린공원,,충청남도 부여군 부여읍 동남리 373,36.279025,126.912881,22233,집행,,,정림사지 박물관+주차장,,1986-11-16,충청남도 부여군청,041-830-2412,2022-03-30
44760-00015,송림공원,문화공원,,충청남도 부여군 부여읍 동남리 604-3,36.27434916,126.900015,31754,,,,,,2013-02-20,충청남도 부여군청,041-830-2412,2022-03-30
44760-00012,소공원 5,소공원,,충청남도 부여군 부여읍 쌍북리 156-3,36.28435974,126.9245397,429,,,,,,2016-02-11,충청남도 부여군청,041-830-2412,2022-03-30
44760-00010,소공원 3,소공원,,충청남도 부여군 부여읍 쌍북리 157-1,36.28439905,126.9246682,807,,,,,,2016-02-11,충청남도 부여군청,041-830-2412,2022-03-30
44760-00011,소공원 4,소공원,,충청남도 부여군 부여읍 쌍북리 203,36.28464253,126.924743,479,,,,,,2016-02-11,충청남도 부여군청,041-830-2412,2022-03-30
44760-00002,남령공원,근린공원,,충청남도 부여군 부여읍 쌍북리 619,36.281229,126.916806,72091,일부집행,,,,,1987-09-22,충청남도 부여군청,041-830-2412,2022-03-30
44760-00008,소공원 1,소공원,,충청남도 부여군 부여읍 쌍북리 718-14,36.28483471,126.9267683,895,해제(2021. 1. 11.),,,,,2016-02-11,충청남도 부여군청,041-830-2412,2022-03-30
44760-00009,소공원 2,소공원,,충청남도 부여군 부여읍 쌍북리 718-5,36.28414404,126.926888,590,해제(2021. 1. 11.),,,,,2016-02-11,충청남도 부여군청,041-830-2412,2022-03-30
44760-00007,어린이 공원 6,어린이공원,,충청남도 부여군 부여읍 쌍북리 730,36.282986,126.923309,2710,집행,놀이시설,,,,1986-11-16,충청남도 부여군청,041-830-2412,2022-03-30
44760-00014,와요지공원,역사공원,,충청남도 부여군 장암면 정암리 662-3,36.24525848,126.9152019,42395,일부집행,,,백제기와문화관,,2009-02-10,충청남도 부여군청,041-830-2412,2022-03-30
44210-00094,비도시-소공원3,소공원,,충청남도 서산시 고북면 가구리 624-25,36.67009401,126.5331501,381,,,벤치,,,2008-01-10,충청남도 서산시청,041-660-2426,2022-03-30
44210-00062,비도시-어린이공원11,어린이공원,,충청남도 서산시 고북면 가구리 624-29,36.669861,126.533033,1589,,,파고라(1)+벤치,,,2008-01-10,충청남도 서산시청,041-660-2426,2022-03-30
44210-00004,비도시-근린공원7,근린공원,,충청남도 서산시 고북면 가구리 625-28,36.667813,126.534543,23791,,조합놀이대(1)+모래포장,,,바닥분수대+음수대+야외무대,2008-01-10,충청남도 서산시청,041-660-2426,2022-03-30
44210-00020,대산-어린이공원25,어린이공원,,충청남도 서산시 대산읍 대로리 266-6,36.97052431,126.4111521,1630,배드민턴장(1),조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1991-10-11,충청남도 서산시청,041-660-2426,2022-03-30
